movie,tconst,averagerating,numvotes,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?,month_released
The Green Hornet,tt0990407,5.8,148622.0,2011,119.0,"Action,Comedy,Crime",29.0,"Jan 14, 2011",110000000.0,98780042.0,229155503.0,119155503.0,0.4310611820655252,1.0832318454545455,2011.0,True,Jan
Hanna,tt0993842,6.8,179178.0,2011,111.0,"Action,Drama,Thriller",14.0,"Apr 8, 2011",30000000.0,40259119.0,65343694.0,35343694.0,0.6161133008488929,1.1781231333333333,2011.0,True,Apr
The Wolf of Wall Street,tt0993846,8.2,1035358.0,2013,180.0,"Biography,Crime,Drama",76.0,"Dec 25, 2013",100000000.0,116900694.0,389870414.0,289870414.0,0.299844999266859,2.89870414,2013.0,True,Dec
Straw Dogs,tt0999913,5.8,30924.0,2011,110.0,"Action,Drama,Thriller",88.0,"Sep 16, 2011",25000000.0,10324441.0,11253821.0,-13746179.0,0.9174164934736388,-0.54984716,2011.0,False,Sep
Megamind,tt1001526,7.3,207488.0,2010,95.0,"Action,Animation,Comedy",47.0,"Nov 5, 2010",130000000.0,148415853.0,321887208.0,191887208.0,0.4610803079816704,1.4760554461538462,2010.0,True,Nov
The Young Messiah,tt1002563,5.6,2882.0,2016,111.0,"Drama,Fantasy",17.0,"Mar 11, 2016",16800000.0,6469813.0,7313697.0,-9486303.0,0.8846159473109154,-0.5646608928571428,2016.0,False,Mar
The Iron Lady,tt1007029,6.4,96066.0,2011,105.0,"Biography,Drama",90.0,"Jan 13, 2012",14000000.0,29959436.0,115592104.0,101592104.0,0.25918237460233445,7.256578857142857,2012.0,True,Jan
The Little Prince,tt10075374,8.3,6.0,2019,93.0,Action,19.0,"Feb 12, 2016",77500000.0,1311213.0,102028919.0,24528919.0,0.012851385791904745,0.3165021806451613,2016.0,False,Feb
Knight and Day,tt1013743,6.3,169840.0,2010,109.0,"Action,Adventure,Comedy",2.0,"Jun 23, 2010",117000000.0,76423035.0,258751370.0,141751370.0,0.2953531608354383,1.211550170940171,2010.0,True,Jun
Dylan Dog: Dead of Night,tt1013860,5.1,14120.0,2010,107.0,"Action,Comedy,Crime",90.0,"Apr 29, 2011",20000000.0,1186538.0,6093725.0,-13906275.0,0.19471472703477757,-0.69531375,2011.0,False,Apr
Alice in Wonderland,tt1014759,6.5,358813.0,2010,108.0,"Adventure,Family,Fantasy",51.0,"Mar 5, 2010",200000000.0,334191110.0,1025491110.0,825491110.0,0.3258839659760678,4.12745555,2010.0,True,Mar
Child 44,tt1014763,6.5,59477.0,2015,137.0,"Crime,Drama,History",2.0,"Apr 17, 2015",50000000.0,1224330.0,8004221.0,-41995779.0,0.15296054419287022,-0.83991558,2015.0,False,Apr
The Sisterhood of Night,tt1015471,6.2,1888.0,2014,104.0,"Drama,Mystery,Thriller",94.0,"Apr 10, 2015",1000000.0,6870.0,6870.0,-993130.0,1.0,-0.99313,2015.0,False,Apr
The Runaways,tt1017451,6.6,43792.0,2010,106.0,"Biography,Drama,Music",57.0,"Mar 19, 2010",9500000.0,3573673.0,5278632.0,-4221368.0,0.6770074140421231,-0.4443545263157895,2010.0,False,Mar
Selma,tt1020072,7.5,77633.0,2014,128.0,"Biography,Drama,History",25.0,"Jan 9, 2015",20000000.0,52076908.0,66776576.0,46776576.0,0.7798678985876725,2.3388288,2015.0,True,Jan
Centurion,tt1020558,6.4,74085.0,2010,97.0,"Action,Adventure,Drama",46.0,"Aug 27, 2010",15000000.0,123570.0,7885048.0,-7114952.0,0.015671432818164202,-0.47433013333333335,2010.0,False,Aug
Argo,tt1024648,7.7,534683.0,2012,120.0,"Biography,Drama,Thriller",27.0,"Oct 12, 2012",44500000.0,136025503.0,227140757.0,182640757.0,0.5988599527296635,4.104286674157303,2012.0,True,Oct
Secretariat,tt1028576,7.2,24536.0,2010,123.0,"Biography,Drama,Family",53.0,"Oct 8, 2010",35000000.0,59699513.0,60376247.0,25376247.0,0.9887913867849388,0.7250356285714286,2010.0,False,Oct
Poltergeist,tt1029360,4.9,51538.0,2015,93.0,"Horror,Thriller",62.0,"May 22, 2015",35000000.0,47425125.0,95713069.0,60713069.0,0.49549267927037216,1.7346591142857142,2015.0,True,May
Hit & Run,tt10300710,7.1,43.0,2019,114.0,"Action,Comedy",37.0,"Aug 22, 2012",22000000.0,13749300.0,17216955.0,-4783045.0,0.7985906915595702,-0.21741113636363638,2012.0,False,Aug
The Warrior's Way,tt1032751,6.3,24271.0,2010,100.0,"Action,Fantasy,Western",65.0,"Dec 3, 2010",42000000.0,5666340.0,8514325.0,-33485675.0,0.6655066608333603,-0.7972779761904762,2010.0,False,Dec
The Descendants,tt1033575,7.3,223464.0,2011,115.0,"Comedy,Drama",5.0,"Nov 16, 2011",20000000.0,82624961.0,175507800.0,155507800.0,0.4707765751721576,7.77539,2011.0,True,Nov
The Eagle,tt1034389,6.2,61475.0,2011,114.0,"Action,Adventure,Drama",50.0,"Feb 11, 2011",25000000.0,19490041.0,38993548.0,13993548.0,0.49982733040861016,0.55974192,2011.0,False,Feb
Suspiria,tt1034415,6.8,37360.0,2018,152.0,"Fantasy,Horror,Mystery",81.0,"Oct 26, 2018",20000000.0,2483472.0,7034615.0,-12965385.0,0.3530359515055195,-0.64826925,2018.0,False,Oct
The Book of Eli,tt1037705,6.9,271307.0,2010,118.0,"Action,Adventure,Drama",64.0,"Jan 15, 2010",80000000.0,94835059.0,158750817.0,78750817.0,0.59738312401882,0.9843852125,2010.0,False,Jan
Legion,tt1038686,5.2,92709.0,2010,100.0,"Action,Fantasy,Horror",37.0,"Jan 22, 2010",26000000.0,40168080.0,67647574.0,41647574.0,0.5937844866395356,1.6018297692307693,2010.0,True,Jan
The Bounty Hunter,tt1038919,5.6,112444.0,2010,110.0,"Action,Comedy,Romance",73.0,"Mar 19, 2010",45000000.0,67061228.0,135808837.0,90808837.0,0.4937913429006096,2.0179741555555557,2010.0,True,Mar
The Nutcracker in 3D,tt1041804,4.3,3119.0,2010,110.0,"Action,Family,Fantasy",79.0,"Nov 24, 2010",90000000.0,195459.0,20466016.0,-69533984.0,0.009550417628912242,-0.7725998222222222,2010.0,False,Nov
The Legend of Hercules,tt1043726,4.2,50352.0,2014,99.0,"Action,Adventure,Fantasy",42.0,"Jan 10, 2014",70000000.0,18848538.0,58953319.0,-11046681.0,0.31971970908033187,-0.15780972857142858,2014.0,False,Jan
Silver Linings Playbook,tt1045658,7.7,621018.0,2012,122.0,"Comedy,Drama,Romance",59.0,"Nov 16, 2012",21000000.0,132092958.0,236412453.0,215412453.0,0.5587394247797937,10.257735857142857,2012.0,True,Nov
Parental Guidance,tt1047540,6.1,23711.0,2012,105.0,"Comedy,Family",79.0,"Dec 25, 2012",25000000.0,77267296.0,120832383.0,95832383.0,0.6394585133688873,3.83329532,2012.0,True,Dec
Goosebumps,tt1051904,6.3,72858.0,2015,103.0,"Adventure,Comedy,Family",58.0,"Oct 16, 2015",58000000.0,80069458.0,158905324.0,100905324.0,0.5038815313702139,1.7397469655172413,2015.0,True,Oct
Repo Men,tt1053424,6.3,96144.0,2010,111.0,"Action,Crime,Sci-Fi",13.0,"Mar 19, 2010",32000000.0,13942007.0,18195238.0,-13804762.0,0.7662448273553772,-0.4313988125,2010.0,False,Mar
The Big Year,tt1053810,6.2,39522.0,2011,100.0,Comedy,74.0,"Oct 14, 2011",41000000.0,7204138.0,7684524.0,-33315476.0,0.9374865639042834,-0.8125725853658536,2011.0,False,Oct
Life as We Know It,tt1055292,6.6,113077.0,2010,114.0,"Comedy,Drama,Romance",64.0,"Oct 8, 2010",38000000.0,53374681.0,105887837.0,67887837.0,0.5040681017971875,1.7865220263157895,2010.0,True,Oct
Boyhood,tt1065073,7.9,315584.0,2014,165.0,Drama,85.0,"Jul 11, 2014",4000000.0,25379975.0,57273049.0,53273049.0,0.4431399313139414,13.31826225,2014.0,True,Jul
Water for Elephants,tt1067583,6.9,105812.0,2011,120.0,"Drama,Romance",63.0,"Apr 22, 2011",38000000.0,58709717.0,116809717.0,78809717.0,0.5026098727728276,2.0739399210526317,2011.0,True,Apr
Monte Carlo,tt1067774,5.8,38731.0,2011,109.0,"Adventure,Comedy,Family",84.0,"Jul 1, 2011",20000000.0,23186769.0,39686769.0,19686769.0,0.5842443107424542,0.98433845,2011.0,False,Jul
Footloose,tt1068242,5.9,43251.0,2011,113.0,"Comedy,Drama,Music",39.0,"Oct 14, 2011",24000000.0,51802742.0,62989834.0,38989834.0,0.822398452423291,1.6245764166666667,2011.0,True,Oct
Ghost Rider: Spirit of Vengeance,tt1071875,4.3,103608.0,2011,96.0,"Action,Fantasy,Thriller",73.0,"Feb 17, 2012",57000000.0,51774002.0,149217355.0,92217355.0,0.34697037754086985,1.6178483333333333,2012.0,True,Feb
Winchester,tt1072748,5.4,24351.0,2018,99.0,"Biography,Drama,Fantasy",95.0,"Feb 2, 2018",3500000.0,25091816.0,44378040.0,40878040.0,0.5654106400372797,11.67944,2018.0,True,Feb
Skyfall,tt1074638,7.8,592221.0,2012,143.0,"Action,Adventure,Thriller",52.0,"Nov 8, 2012",200000000.0,304360277.0,1110526981.0,910526981.0,0.27406833170854766,4.552634905,2012.0,True,Nov
Jonah Hex,tt1075747,4.7,51860.0,2010,81.0,"Action,Drama,Fantasy",40.0,"Jun 18, 2010",47000000.0,10547117.0,11022696.0,-35977304.0,0.9568545662513055,-0.7654745531914894,2010.0,False,Jun
Dark Shadows,tt1077368,6.2,229818.0,2012,113.0,"Comedy,Fantasy,Horror",89.0,"May 11, 2012",150000000.0,79727149.0,238202668.0,88202668.0,0.33470300592938784,0.5880177866666667,2012.0,False,May
The Belko Experiment,tt1082807,6.1,38378.0,2016,89.0,"Horror,Thriller",21.0,"Mar 17, 2017",5000000.0,10166820.0,11792942.0,6792942.0,0.8621105742740022,1.3585884,2017.0,True,Mar
Eddie the Eagle,tt1083452,7.4,75331.0,2015,106.0,"Biography,Comedy,Drama",86.0,"Feb 26, 2016",23000000.0,15789389.0,45060480.0,22060480.0,0.3504043676410016,0.9591513043478261,2016.0,False,Feb
Blended,tt1086772,6.5,106491.0,2014,117.0,"Comedy,Romance",90.0,"May 23, 2014",45000000.0,46290741.0,127990741.0,82990741.0,0.3616725759873521,1.8442386888888889,2014.0,True,May
Lone Survivor,tt1091191,7.5,246641.0,2013,121.0,"Action,Biography,Drama",84.0,"Dec 25, 2013",40000000.0,125095601.0,149804632.0,109804632.0,0.8350582977968265,2.7451158,2013.0,True,Dec
Paul,tt1092026,7.0,220567.0,2011,104.0,"Adventure,Comedy,Sci-Fi",58.0,"Mar 18, 2011",40000000.0,37412945.0,101162106.0,61162106.0,0.3698316146166431,1.52905265,2011.0,True,Mar
Shanghai,tt1092634,6.4,8662.0,2010,105.0,"Crime,Drama,Mystery",5.0,"Oct 2, 2015",50000000.0,46425.0,15505922.0,-34494078.0,0.0029940173825200463,-0.68988156,2015.0,False,Oct
The Darkest Hour,tt1093357,4.9,55071.0,2011,89.0,"Action,Adventure,Horror",58.0,"Dec 25, 2011",34800000.0,21443494.0,62831715.0,28031715.0,0.34128455669242835,0.8055090517241379,2011.0,False,Dec
Killers,tt1103153,5.4,82237.0,2010,100.0,"Action,Comedy,Romance",54.0,"Jun 4, 2010",75000000.0,47059963.0,95572749.0,20572749.0,0.49239938677498957,0.27430332,2010.0,False,Jun
Ca$h,tt1106860,6.0,8605.0,2010,108.0,"Crime,Thriller",59.0,"Mar 26, 2010",7000000.0,46488.0,46488.0,-6953512.0,1.0,-0.9933588571428571,2010.0,False,Mar
Paddington,tt1109624,7.2,84679.0,2014,95.0,"Adventure,Comedy,Family",5.0,"Jan 16, 2015",55000000.0,76223578.0,258789097.0,203789097.0,0.2945393715717475,3.705256309090909,2015.0,True,Jan
Trance,tt1111235,4.6,77.0,2010,83.0,Horror,71.0,"Apr 5, 2013",16000000.0,2322593.0,22594052.0,6594052.0,0.10279665639434662,0.41212825,2013.0,False,Apr
Jackass 3D,tt1116184,7.0,53289.0,2010,95.0,"Action,Comedy,Documentary",98.0,"Oct 15, 2010",20000000.0,117229692.0,171685793.0,151685793.0,0.6828153334737488,7.58428965,2010.0,True,Oct
Blue Valentine,tt1120985,7.4,170089.0,2010,112.0,"Drama,Romance",25.0,"Dec 29, 2010",1000000.0,9737892.0,16566240.0,15566240.0,0.5878154608408426,15.56624,2010.0,True,Dec
Seventh Son,tt1121096,5.5,66565.0,2014,102.0,"Action,Adventure,Fantasy",24.0,"Feb 6, 2015",95000000.0,17725785.0,108874967.0,13874967.0,0.1628086371773596,0.14605228421052632,2015.0,False,Feb
The Ides of March,tt1124035,7.1,207417.0,2011,101.0,"Drama,Thriller",76.0,"Oct 7, 2011",23000000.0,40962534.0,77735925.0,54735925.0,0.5269447041377587,2.3798228260869565,2011.0,True,Oct
Free State of Jones,tt1124037,6.9,45135.0,2016,139.0,"Action,Biography,Drama",81.0,"Jun 24, 2016",50000000.0,20810036.0,23237252.0,-26762748.0,0.8955463408495978,-0.53525496,2016.0,False,Jun
Love Ranch,tt1125929,5.6,2742.0,2010,117.0,"Biography,Comedy,Drama",19.0,"Jun 30, 2010",25000000.0,137885.0,146149.0,-24853851.0,0.9434549671910174,-0.99415404,2010.0,False,Jun
Big Eyes,tt1126590,7.0,77447.0,2014,106.0,"Biography,Crime,Drama",23.0,"Dec 25, 2014",10000000.0,14482031.0,27317872.0,17317872.0,0.5301302751546679,1.7317872,2014.0,True,Dec
Burlesque,tt1126591,6.4,71021.0,2010,119.0,"Drama,Music,Musical",24.0,"Nov 24, 2010",55000000.0,39440655.0,90552675.0,35552675.0,0.4355548303791136,0.6464122727272728,2010.0,False,Nov
Morning Glory,tt1126618,6.5,67367.0,2010,107.0,"Comedy,Drama,Romance",73.0,"Nov 10, 2010",40000000.0,31011732.0,59795070.0,19795070.0,0.518633593037018,0.49487675,2010.0,False,Nov
Circle,tt1129412,3.4,610.0,2010,88.0,"Horror,Thriller",69.0,"Aug 27, 2010",2000000.0,10024.0,10024.0,-1989976.0,1.0,-0.994988,2010.0,False,Aug
Shutter Island,tt1130884,8.1,1005960.0,2010,138.0,"Mystery,Thriller",52.0,"Feb 19, 2010",80000000.0,128012934.0,299461782.0,219461782.0,0.42747669884633227,2.743272275,2010.0,True,Feb
The 5th Quarter,tt1130964,5.7,1379.0,2010,90.0,"Biography,Drama,Sport",76.0,"Mar 25, 2011",6000000.0,408159.0,408159.0,-5591841.0,1.0,-0.9319735,2011.0,False,Mar
Green Lantern,tt1133985,5.5,252281.0,2011,114.0,"Action,Adventure,Sci-Fi",62.0,"Jun 17, 2011",200000000.0,116601172.0,219535492.0,19535492.0,0.5311267482890648,0.09767746,2011.0,False,Jun
Takers,tt1135084,6.2,53377.0,2010,107.0,"Action,Crime,Thriller",95.0,"Aug 27, 2010",32000000.0,57744720.0,70587268.0,38587268.0,0.8180614101681907,1.205852125,2010.0,True,Aug
Death Wish,tt1137450,6.4,50279.0,2018,107.0,"Action,Crime,Drama",28.0,"Mar 2, 2018",30000000.0,34017028.0,48575965.0,18575965.0,0.7002851718951955,0.6191988333333334,2018.0,False,Mar
Accidental Love,tt1137470,4.1,7048.0,2015,100.0,"Comedy,Romance",55.0,"Mar 17, 2015",26000000.0,0.0,135436.0,-25864564.0,0.0,-0.9947909230769231,2015.0,False,Mar
The Ghost Writer,tt1139328,7.2,148274.0,2010,128.0,"Drama,Mystery,Thriller",11.0,"Feb 19, 2010",45000000.0,15541549.0,65532491.0,20532491.0,0.23715791606334635,0.4562775777777778,2010.0,False,Feb
Frankenweenie,tt1142977,7.0,89489.0,2012,87.0,"Animation,Comedy,Family",48.0,"Oct 5, 2012",39000000.0,35287788.0,81150788.0,42150788.0,0.43484221003497836,1.080789435897436,2012.0,True,Oct
Beastly,tt1152398,5.6,72599.0,2011,86.0,"Drama,Fantasy,Romance",87.0,"Mar 4, 2011",17000000.0,27865571.0,38028230.0,21028230.0,0.7327601363513369,1.236954705882353,2011.0,True,Mar
Freakonomics,tt1152822,6.4,6466.0,2010,93.0,Documentary,80.0,"Oct 1, 2010",2900000.0,101270.0,172867.0,-2727133.0,0.5858260975200588,-0.9403906896551724,2010.0,False,Oct
The Joneses,tt1152830,6.9,87.0,2011,117.0,"Comedy,Drama",88.0,"Apr 16, 2010",10000000.0,1475746.0,3541565.0,-6458435.0,0.4166931850749598,-0.6458435,2010.0,False,Apr
The Karate Kid,tt1155076,6.2,146401.0,2010,140.0,"Action,Drama,Family",77.0,"Jun 11, 2010",40000000.0,176591618.0,351774938.0,311774938.0,0.5020017031457766,7.79437345,2010.0,True,Jun
The Rite,tt1161864,6.0,85604.0,2011,114.0,"Drama,Horror,Mystery",100.0,"Jan 28, 2011",37000000.0,33047633.0,97143987.0,60143987.0,0.34019226532260816,1.6255131621621621,2011.0,True,Jan
Biutiful,tt1164999,7.5,80382.0,2010,148.0,"Drama,Romance",44.0,"Jan 28, 2011",35000000.0,5101237.0,24687524.0,-10312476.0,0.20663218393225663,-0.2946421714285714,2011.0,False,Jan
The Hobbit: The Desolation of Smaug,tt1170358,7.8,565563.0,2013,161.0,"Adventure,Fantasy",21.0,"Dec 13, 2013",250000000.0,258366855.0,960366855.0,710366855.0,0.2690293335873196,2.84146742,2013.0,True,Dec
Baggage Claim,tt1171222,5.1,8296.0,2013,96.0,Comedy,38.0,"Sep 27, 2013",8500000.0,21569509.0,22885836.0,14385836.0,0.9424828964080666,1.692451294117647,2013.0,True,Sep
All Good Things,tt1175709,6.3,49684.0,2010,101.0,"Crime,Drama,Mystery",96.0,"Dec 3, 2010",20000000.0,582024.0,873617.0,-19126383.0,0.666223299226091,-0.95631915,2010.0,False,Dec
A Walk in the Woods,tt1178665,6.3,22033.0,2015,104.0,"Adventure,Biography,Comedy",75.0,"Sep 2, 2015",8000000.0,29499394.0,37119358.0,29119358.0,0.7947172469954895,3.63991975,2015.0,True,Sep
A Nightmare on Elm Street,tt1179056,5.2,85497.0,2010,95.0,"Crime,Drama,Horror",49.0,"Apr 30, 2010",35000000.0,63075011.0,117729621.0,82729621.0,0.5357616075227151,2.363703457142857,2010.0,True,Apr
10 Cloverfield Lane,tt1179933,7.2,260383.0,2016,103.0,"Drama,Horror,Mystery",54.0,"Mar 11, 2016",5000000.0,72082999.0,108286422.0,103286422.0,0.6656697826806024,20.6572844,2016.0,True,Mar
Wuthering Heights,tt1181614,6.1,8549.0,2011,129.0,"Drama,Romance",30.0,"Oct 5, 2012",8000000.0,100915.0,2721534.0,-5278466.0,0.037080190804156775,-0.65980825,2012.0,False,Oct
You Will Meet a Tall Dark Stranger,tt1182350,6.3,41608.0,2010,98.0,"Comedy,Drama,Romance",27.0,"Sep 22, 2010",15000000.0,3247816.0,34247816.0,19247816.0,0.09483279167348949,1.2831877333333332,2010.0,True,Sep
Welcome to the Rileys,tt1183923,7.0,22210.0,2010,110.0,Drama,12.0,"Oct 29, 2010",10000000.0,152857.0,355919.0,-9644081.0,0.42947131229296553,-0.9644081,2010.0,False,Oct
The Lincoln Lawyer,tt1189340,7.3,196109.0,2011,118.0,"Crime,Drama,Thriller",25.0,"Mar 18, 2011",40000000.0,58009200.0,87145086.0,47145086.0,0.6656623185844351,1.17862715,2011.0,True,Mar
Rango,tt1192628,7.2,215761.0,2011,107.0,"Adventure,Animation,Comedy",29.0,"Mar 4, 2011",135000000.0,123477607.0,245724600.0,110724600.0,0.5025040512834287,0.8201822222222223,2011.0,False,Mar
Step Up 3D,tt1193631,6.2,53081.0,2010,107.0,"Drama,Music,Romance",9.0,"Aug 6, 2010",30000000.0,42400223.0,165889117.0,135889117.0,0.2555937590529221,4.529637233333333,2010.0,True,Aug
The Bourne Legacy,tt1194173,6.7,268678.0,2012,135.0,"Action,Adventure,Thriller",76.0,"Aug 10, 2012",125000000.0,113203870.0,280355920.0,155355920.0,0.4037862656868455,1.24284736,2012.0,True,Aug
Casino Jack,tt1194417,6.2,16191.0,2010,108.0,"Biography,Comedy,Crime",32.0,"Dec 17, 2010",12500000.0,2039869.0,2272186.0,-10227814.0,0.8977561696093541,-0.81822512,2010.0,False,Dec
The Five-Year Engagement,tt1195478,6.2,88469.0,2012,124.0,"Comedy,Romance",37.0,"Apr 27, 2012",30000000.0,28700285.0,61623819.0,31623819.0,0.46573363134147855,1.0541273,2012.0,True,Apr
Diary of a Wimpy Kid,tt1196141,6.2,38640.0,2010,94.0,"Comedy,Drama,Family",13.0,"Mar 19, 2010",15000000.0,64003625.0,76954311.0,61954311.0,0.8317094152139183,4.1302874,2010.0,True,Mar
Kites,tt1198101,6.1,11353.0,2010,123.0,"Action,Drama,Romance",66.0,"May 21, 2010",9200000.0,1685269.0,17155193.0,7955193.0,0.09823666804564658,0.8646948913043478,2010.0,False,May
The Muppets,tt1204342,7.1,82752.0,2011,103.0,"Adventure,Comedy,Family",64.0,"Nov 23, 2011",45000000.0,88625922.0,160971922.0,115971922.0,0.5505675828359681,2.5771538222222223,2011.0,True,Nov
Last Vegas,tt1204975,6.6,121409.0,2013,105.0,"Comedy,Drama",46.0,"Jan 28, 2013",28000000.0,63914167.0,112914167.0,84914167.0,0.5660420538726553,3.0326488214285714,2013.0,True,Jan
Ouija,tt1204977,4.5,44054.0,2014,89.0,"Horror,Mystery,Thriller",60.0,"Oct 24, 2014",5000000.0,50856010.0,103300632.0,98300632.0,0.492310734362206,19.6601264,2014.0,True,Oct
Jack Ryan: Shadow Recruit,tt1205537,6.2,114913.0,2014,105.0,"Action,Drama,Thriller",97.0,"Jan 17, 2014",60000000.0,50577412.0,131377412.0,71377412.0,0.38497798997593285,1.1896235333333334,2014.0,True,Jan
Out of the Furnace,tt1206543,6.8,99037.0,2013,116.0,"Crime,Drama,Thriller",41.0,"Dec 4, 2013",22000000.0,11330849.0,15434375.0,-6565625.0,0.7341307309171897,-0.2984375,2013.0,False,Dec
Blood Done Sign My Name,tt1210039,6.6,494.0,2010,128.0,Drama,20.0,"Feb 19, 2010",10000000.0,109383.0,109383.0,-9890617.0,1.0,-0.9890617,2010.0,False,Feb
Moneyball,tt1210166,7.6,326657.0,2011,133.0,"Biography,Drama,Sport",15.0,"Sep 23, 2011",50000000.0,75605492.0,111300835.0,61300835.0,0.6792895309365828,1.2260167,2011.0,True,Sep
The Lone Ranger,tt1210819,6.4,208827.0,2013,150.0,"Action,Adventure,Western",13.0,"Jul 2, 2013",275000000.0,89302115.0,260002115.0,-14997885.0,0.3434668791059642,-0.05453776363636364,2013.0,False,Jul
Doctor Strange,tt1211837,7.5,514510.0,2016,115.0,"Action,Adventure,Fantasy",28.0,"Nov 4, 2016",165000000.0,232641920.0,676404566.0,511404566.0,0.3439390147463907,3.099421612121212,2016.0,True,Nov
Middle of Nowhere,tt1211890,6.4,1406.0,2012,97.0,Drama,23.0,"Oct 12, 2012",200000.0,236806.0,236806.0,36806.0,1.0,0.18403,2012.0,False,Oct
Escape Plan,tt1211956,6.7,211587.0,2013,115.0,"Action,Crime,Mystery",37.0,"Oct 18, 2013",70000000.0,25135965.0,103735965.0,33735965.0,0.2423071400550426,0.48194235714285716,2013.0,False,Oct
Hereafter,tt1212419,6.5,87288.0,2010,129.0,"Drama,Fantasy,Romance",61.0,"Oct 15, 2010",50000000.0,32746941.0,108660270.0,58660270.0,0.30136995794322985,1.1732054,2010.0,True,Oct
The Lost City of Z,tt1212428,6.6,66475.0,2016,141.0,"Adventure,Biography,Drama",82.0,"Apr 14, 2017",30000000.0,8574339.0,17121823.0,-12878177.0,0.5007842330807882,-0.4292725666666667,2017.0,False,Apr
The Back-up Plan,tt1212436,5.4,46128.0,2010,104.0,"Comedy,Romance",75.0,"Apr 23, 2010",35000000.0,37490007.0,75281179.0,40281179.0,0.49799973244308515,1.1508908285714285,2010.0,True,Apr
Lawless,tt1212450,7.3,214055.0,2012,116.0,"Crime,Drama",38.0,"Aug 29, 2012",26000000.0,37397291.0,54393687.0,28393687.0,0.6875299885444427,1.0920648846153846,2012.0,True,Aug
First Man,tt1213641,7.4,120009.0,2018,141.0,"Biography,Drama,History",6.0,"Oct 12, 2018",60000000.0,44936545.0,105203825.0,45203825.0,0.42713793913861975,0.7533970833333333,2018.0,False,Oct
The World's End,tt1213663,7.0,235308.0,2013,109.0,"Action,Comedy,Sci-Fi",76.0,"Aug 23, 2013",20000000.0,26004851.0,47508505.0,27508505.0,0.5473725388748815,1.37542525,2013.0,True,Aug
Cars 2,tt1216475,6.2,138914.0,2011,106.0,"Adventure,Animation,Comedy",57.0,"Jun 24, 2011",200000000.0,191450875.0,560155383.0,360155383.0,0.341781728445873,1.800776915,2011.0,True,Jun
Kill the Messenger,tt1216491,7.0,41231.0,2014,112.0,"Biography,Crime,Drama",51.0,"Oct 10, 2014",5000000.0,2450846.0,6656705.0,1656705.0,0.368177048554803,0.331341,2014.0,False,Oct
Leap Year,tt1216492,6.5,86125.0,2010,100.0,"Comedy,Romance",40.0,"Jan 8, 2010",19000000.0,25918920.0,32618920.0,13618920.0,0.7945977365283706,0.7167852631578947,2010.0,False,Jan
Brave,tt1217209,7.1,338728.0,2012,93.0,"Adventure,Animation,Comedy",77.0,"Jun 22, 2012",185000000.0,237282182.0,554606532.0,369606532.0,0.42783877994426506,1.997873145945946,2012.0,True,Jun
